,terminal_group_1,terminal_group_2,terminal_group_3,backbone,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,frac-1,frac-2,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min
1583,cyclopropyl,methoxy,cyclopropyl,alkylsilane,0.1555097464,17.03175,15.6655,0.212969729,0.107669877,3.25465575,3.090735,167.2438395,136.899704,17,9.42677675,8.8535535,9.352062,8.704124,1.8520619999999999,1.7041240000000002,4.67677675,4.3535535,4.602062,4.204124,0.8520620000000001,0.704124,0.4942655,0.363531,0.4942655,0.363531,0.1875,0.125,0.1875,0.125,0.0234375,0.015625,0.0234375,0.015625,23.0,22.0,0.8326195673000001,0.7833539970000001,0.5,0.5,0.0,-0.01,-0.02,0.129467,0.110786,0.4066665,0.22222199999999998,-6.76,-13.52,1.3923632239,197.70248925,140.94690649999998,0.0789005468,0.025785191,35.71289775,33.3577855,1.127875,0.83945,46.03825,44.0325,53.55741625,51.0522325,3.75,3.5,0.5153808670000001,0.409213621,0.7192172788000001,0.637791004,0.5562974015000001,0.486527462,19.5645197145,14.392000904000001,23.989183712800003,22.5943822455,34.9883323588,30.177341760500003,1.25,1.0,0.9833353225,0.9330337209999999,0.14241475,0.1404515,0.47573725,0.300983,0.70734673,0.658541892,2.3075,0.0,13.799665,10.966068,20.30299075,15.1142815,0.95620075,0.9124015,0.56820825,0.4372045,0.04379925,0.0,0.43179175,0.300788,0.0,0.0,32.918440000000004,29.379112,0.0,0.0,1.18421575,0.0,0.04379925,0.0
5577,phenyl,acetyl,toluene,alkylsilane,0.13473714260000005,29.8415,23.767,0.3802295468,0.35195035,3.91269875,3.7855339999999997,327.928234,249.739592,17,12.367414000000002,10.270726,11.852061999999998,9.704124,3.352062,2.704124,6.65090725,5.4150635000000005,5.863530999999999,4.727062,1.613531,1.227062,0.957281,0.664562,0.957281,0.664562,0.4375,0.25,0.4375,0.25,0.21875000000000006,0.125,0.21875000000000006,0.125,36.0,30.0,0.938957287,0.92811351,0.5,0.5,0.0,-0.6675,-0.7799999999999999,0.6615979999999999,0.485026,1.71058525,1.6378845,1.08223175,1.0382639999999999,1.4721715516,2161.42699525,649.7086155000001,0.0291913448,0.007890949000000001,54.37964325,44.5482945,1.7993,1.29516,82.07125,68.0545,90.56524125,75.0522325,6.75,5.5,0.32250168430000004,0.312809069,0.6987704802,0.6987427685000002,0.14231260380000002,0.13793908300000002,67.988591977,47.398187602,133.10233018,68.307526228,198.61504585950001,114.040971454,1.75,1.5,1.5330758675,1.307955674,0.21542325000000004,0.14965499999999998,0.3504145,0.141289,0.12246083519999999,0.062231918,4.2675,0.0,13.09725875,12.4869325,39.7816205,30.562879,0.963126,0.9262520000000001,0.7318169999999999,0.682228,0.036874000000000004,0.0,0.268183,0.218594,0.0,0.0,51.68024499999999,40.652543,0.0,0.0,1.19863425,0.0,0.036874000000000004,0.0
1046,carboxyl,toluene,nitro,alkylsilane,0.15577170355,18.76565,12.9184,0.6244050178,0.4974463085000001,3.7977870000000005,3.791118,167.9175945,85.425922,17,8.35081475,6.07735,7.33597925,4.76371,2.33597925,1.7637099999999999,4.31372075,2.943376,3.43600175,2.088755,0.9589395000000001,0.588755,0.51291925,0.25711,0.51291925,0.25711,0.15625,0.0,0.15625,0.0,0.078125,0.0,0.078125,0.0,28.5,24.0,0.9829523687999999,0.9701042384999999,0.5,0.5,2.0,-0.6275000000000001,-0.655,1.520361,0.640722,1.5133215,1.4,1.327066,1.254132,1.4189287578,935.74127075,17.086166,0.1436522042,0.06704671450000001,37.29794225,27.607138,0.5450349999999999,-0.1071,67.035,58.016000000000005,72.03303375,61.016378,5.0,4.0,0.1582966918,0.09125968,0.8496187975,0.790497275,0.0742584733,0.0,25.972984734,4.147210897,81.382041296,41.340095526,106.2781672948,45.487306403999995,1.25,1.0,1.201055604,0.994335416,0.32257975,0.2789015,0.4492415,0.398483,0.035202145500000004,0.0,30.895,18.65,16.0237715,16.011414000000002,19.78308575,10.114317999999999,0.65339625,0.6128600000000001,0.47650575,0.38714,0.28115425,0.1751685,0.52349425,0.4341285,0.0654495,0.0,26.42373575,16.011414000000002,1.85012625,0.0,7.53299525,4.9516725,0.34660375,0.3060675
1725,cyclopropyl,pyrrole,nitrophenyl,alkylsilane,0.13005965243333334,29.898625,21.96385,0.3181173017,0.17920334949999994,3.52633125,3.2796235,360.41573249999993,253.86028399999998,17,11.867413750000004,10.1933755,10.8686585,9.973607000000001,3.6186585,2.473607,6.4842407500000006,5.3823715000000005,5.3929842500000005,4.9472135,1.781181,1.223607,1.102162,0.723607,1.102162,0.723607,0.560816,0.327254,0.560816,0.327254,0.25614575,0.11510250000000001,0.25614575,0.11510250000000001,40.0,28.0,0.9001708274999999,0.828920862,0.5,0.5,2.0,-0.87,-1.38,1.219096,0.341415,1.41792225,0.5765104999999999,0.699757,0.146682,1.7006881078999998,1640.27057575,393.5538835,0.011920836999999998,0.0060664510000000005,55.3836485,42.483183000000004,1.636465,1.3697100000000002,95.5675,61.053000000000004,102.80395125,68.5602245,7.5,5.0,0.3953069792000001,0.237330347,0.6695278,0.576385947,0.156522918,9.116e-06,82.24107952979999,38.7416206515,222.40856096150003,40.694586122,302.0692152637,74.2753564005,1.5,1.0,1.6139917514999995,1.153399244,0.311941,0.24616,0.44851125,0.3627900000000001,0.18903789199999999,0.0,25.5175,7.895,24.26274325,16.2346425,29.65860775,24.7027165,0.8545137500000001,0.7638199999999999,0.5651200000000001,0.517365,0.10298325,0.054792499999999994,0.43488000000000004,0.387125,0.042502999999999985,0.0,44.77624825,38.4488575,2.843693,0.0,6.30140975,2.4885015,0.14548625,0.054792499999999994
2610,fluorophenyl,isopropyl,methoxy,alkylsilane,0.14791839126666667,19.37875,12.933,0.45344606880000005,0.3780228525,4.1790745000000005,3.7464180000000002,174.44791524999997,76.211433,17,9.844579,7.707107000000001,9.423615,7.4082479999999995,2.1736150000000003,1.4082479999999995,4.95991,3.7071069999999993,4.5013695,3.4082480000000004,0.8763694999999999,0.408248,0.4420265,0.102062,0.4420265,0.102062,0.14862275,0.0,0.14862275,0.0,0.0743115,0.0,0.0743115,0.0,27.0,20.0,0.9686780268,0.9569397755,0.5,0.5,0.0,-0.2325,-0.425,0.3947165,0.073424,1.41374175,0.96,-13.27010575,-27.040000000000006,1.6835232660666666,400.69735400000013,27.435741,0.13344144500000002,0.028636276,39.2438945,28.647561,1.0804049999999998,0.2626,57.79024999999999,40.021,65.05378950000001,46.041865,4.5,3.0,0.24322834350000003,0.19687912899999999,0.8747528399999999,0.7860095770000001,0.3057096005,0.26443161800000003,28.2034082568,4.046963283,73.7185564733,19.804779311,97.81476785950001,20.555360564,1.25,0.5,1.161762775,0.8324305180000001,0.16533799999999998,0.136525,0.6777697500000001,0.3555395000000001,0.4001559845,0.23937975300000006,4.615,0.0,18.43025725,14.560058500000002,19.2246985,4.736863,0.89293625,0.8248029999999998,0.433929,0.17519699999999996,0.10706375,0.0389305,0.566071,0.307339,0.0,0.0,34.1889205,22.300456,0.0,0.0,3.46603525,2.1952075,0.10706375,0.0389305
2693,fluorophenyl,nitrophenyl,pyrrole,alkylsilane,0.11708305210000003,30.007449999999995,25.5297,0.3307316907,0.25073682199999997,3.59769975,3.4685120000000005,366.75292475,310.13259300000004,17,11.569764,10.386751,10.6340255,9.947214,3.6340255,2.947214,6.4477555,5.764743,5.26664775,4.894426999999999,1.79304125,1.447214,1.07853175,0.8222140000000001,1.07853175,0.8222140000000001,0.54947125,0.404508,0.54947125,0.404508,0.27308625000000003,0.198955,0.27308625000000003,0.198955,39.5,32.0,0.9181967879999999,0.8744877270000001,0.5,0.5,1.0,-0.9175,-1.115,1.11953975,0.534682,1.46397475,0.930799,0.7097842499999999,0.293364,1.7093776808333334,1297.03102025,532.6496950000001,0.008400513,0.0070357710000000006,54.96937499999999,46.898356,1.670895,1.32312,95.32025,74.062,102.30413849999998,81.057849,7.5,6.0,0.3780438508,0.2710685915,0.6219561492,0.51498089,7.0228e-06,6.0989999999999995e-06,79.528108673,52.746202778000004,178.57846628620004,56.005187064000005,258.10657493819997,108.751389844,1.25,1.0,1.5857889817999995,1.273161564,0.33471650000000003,0.321491,0.58629675,0.40511149999999996,0.0,0.0,18.68,15.79,22.67745225,21.503217,30.85434975,23.913733,0.86669725,0.8429794999999999,0.57427775,0.5265380000000001,0.11205125,0.10958499999999999,0.42572225,0.3779825000000001,0.0212515,0.0,45.99527075,40.439947,1.4218465,0.0,6.11468475,4.977003,0.13330275,0.10958499999999999
3777,methoxy,phenol,toluene,alkylsilane,0.13260613640000002,29.4022,22.8884,0.3981666258,0.35195035,3.747576,3.709618,320.703948,235.29102000000003,17,12.32662975,10.1891575,11.829124,9.658248,3.3291239999999998,2.658248,6.67351,5.460269,5.817655,4.6353100000000005,1.590593,1.181186,0.9515465,0.6530929999999999,0.9515465,0.6530929999999999,0.4630155,0.301031,0.4630155,0.301031,0.23150775,0.1505155,0.23150775,0.1505155,36.5,31.0,0.957879658,0.949801064,0.5,0.5,0.0,-0.645,-0.78,0.6999445,0.561719,1.543192,1.303098,-6.00860325,-13.0554705,1.4169851451,2364.74419325,1056.3430115,0.0655188483,0.007890949000000001,54.2466395,44.282287,1.642525,0.98161,83.06825,70.0485,91.56397,77.04969,6.75,5.5,0.2825212978,0.25223352649999997,0.7645177622,0.698798192,0.1852536152,0.13793908300000002,66.9619319025,45.344867453,152.9876548582,108.0781755845,217.16049118549998,151.131862106,2.0,2.0,1.520226233,1.282256405,0.20667750000000001,0.14965499999999998,0.49000375,0.141289,0.1769283757,0.062231918,7.365,0.0,16.622912,13.707585,36.1078535,23.215345000000003,0.9282375,0.856475,0.6127729999999999,0.44414,0.06564299999999999,0.0,0.387227,0.218594,0.0061195,0.0,49.91154775,37.1151485,0.3578,0.0,2.46141775,0.0,0.07176249999999999,0.0
3165,isopropyl,amino,fluorophenyl,alkylsilane,0.14650037640000002,23.22435,15.3117,0.3129959507,0.2615700365,4.11134875,3.680736,244.68371150000002,109.592091,17,10.5013885,9.038675,9.9257855,8.973607000000001,2.6757855,1.473607,5.511057,4.346687999999999,4.8114995,4.184017,1.21289275,0.4868035,0.688241,0.1875,0.688241,0.1875,0.2972455,0.0,0.2972455,0.0,0.148623,0.0,0.148623,0.0,31.0,20.0,0.91870241,0.885013915,0.5,0.5,0.0,-0.435,-0.85,0.68605275,0.0600875,-5.3925165,-12.52,-25.5102115,-52.02,1.4415250215000002,700.21038075,164.5833385,0.1056453225,0.008005090999999999,44.67430925,31.5519445,1.37636,0.6186,70.053,37.031,77.30670125,44.5602245,5.5,3.0,0.3680007978,0.304806836,0.7208587895,0.6951931640000001,0.1646445025,6.777000000000001e-06,48.331010535299995,9.7825303425,113.81329367049999,29.445632125,159.5357946567,34.011143375500005,0.75,0.5,1.285039493,0.8478304459999999,0.24708325,0.2289065,0.5258072500000001,0.447433,0.14227096919999999,0.0,6.505,0.0,12.867152,10.321773,30.2740115,19.572589,0.888231,0.8543229999999999,0.6896709999999999,0.6526719999999999,0.11176900000000001,0.077861,0.310329,0.27333,0.0,0.0,39.51602675,27.034503499999996,0.0,0.0,3.62513675,2.8598585,0.11176900000000001,0.077861
5849,phenyl,phenol,difluoromethyl,alkylsilane,0.14514548766666668,21.8447,11.678000000000004,0.4260782327,0.30511434449999997,3.8485845000000003,3.6767769999999995,225.95913075,67.01955,17,9.6588275,7.0,8.7300265,5.755928999999999,2.7300265,1.755929,5.09721425,3.25,4.217075,2.627964,1.2400129999999998,0.6279640000000001,0.6812365000000001,0.260411,0.6812365000000001,0.260411,0.2755155,0.0,0.2755155,0.0,0.13775775,0.0,0.13775775,0.0,32.5,26.0,0.9472215381999999,0.9115268735,0.5,0.5,0.0,-0.51,-0.88,0.7791487500000001,0.664075,1.74299125,1.6259825,1.3078645,0.755729,1.6154139730333337,840.9249557500002,21.306059,0.0453158045,0.0070071330000000005,43.2658535,29.055146,1.5596100000000002,1.2714,77.04725,62.018,83.04408225,66.02810699999999,5.75,4.0,0.29142503880000004,0.183916816,0.7386330542,0.6033499815000001,0.2208020042,0.0590778175,48.249096477200005,10.460855947,96.157812961,49.730442227,142.44036258469998,56.901194381,1.25,1.0,1.3368227548,1.060825174,0.4140092500000001,0.2744505,0.45657725,0.4173514999999999,0.3976267792000001,0.0111587255,5.0575,0.0,12.87778825,11.884530999999999,28.896677,15.632722,0.69616775,0.448262,0.66116975,0.568106,0.18139525,0.0436875,0.33883025,0.2457665,0.1224375,0.012239,32.54830025,12.334927,3.5585480000000005,0.7155999999999999,5.667617,2.554404,0.30383225,0.0559265
6,acetyl,acetyl,nitro,alkylsilane,0.13675989624,14.6367,12.9184,0.6590245215,0.566685316,4.0950545,3.791118,104.73914499999998,85.425922,17,7.32735,6.07735,6.335979,4.76371,1.835979,1.7637099999999999,3.5490385000000004,2.943376,2.8964395,2.088755,0.6464395000000001,0.588755,0.293117,0.25711,0.293117,0.25711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.990236999,0.984673499,0.5,0.5,0.0,-0.465,-0.6000000000000001,1.3158105,0.231621,1.535,1.4,1.535,1.4,1.6829494443000002,40.332987,17.086166,0.157636895,0.095016096,30.833808999999995,27.607138,0.24410000000000004,-0.1071,55.023999999999994,52.032,59.5291215,58.04186500000001,4.0,4.0,0.13268484,0.09125968,0.8982522280000002,0.8877641359999999,0.14668266300000002,0.0,6.755841854500001,4.147210897,44.568176225,41.340095526,49.6592756915,45.487306403999995,1.5,1.0,1.0583441925,0.994335416,0.3853075,0.366258,0.730907,0.5,0.1826897525,0.0,30.105,17.07,15.009605,14.007796000000004,14.3063195,10.114317999999999,0.7326819999999999,0.6128600000000001,0.478106,0.38714,0.267318,0.14749600000000002,0.521894,0.4309279999999999,0.0,0.0,21.861497,16.011414000000002,0.0,0.0,7.454427499999999,4.794537,0.267318,0.14749600000000002
4157,methyl,pyrrole,nitrophenyl,alkylsilane,0.13233203695,28.136125,18.43885,0.2913922348,0.12575321550000002,3.7587455000000003,3.744452,326.3961825,185.82118400000002,17,11.11741375,8.6933755,10.1186585,8.473607000000001,3.3686585,1.973607,6.04674075,4.5073715,4.95548425,4.0722135,1.593681,0.848607,0.9459120000000001,0.41110699999999994,0.9459120000000001,0.41110699999999994,0.498316,0.202254,0.498316,0.202254,0.24833325,0.0994775,0.24833325,0.0994775,37.5,23.0,0.7768685662,0.5823163395000001,0.5,0.5,2.0,-0.87,-1.38,1.182059,0.267341,1.36236675,0.4653995,0.699757,0.146682,1.55334684265,1581.9825725,276.977877,0.0818544118,0.0060664510000000005,51.75015,35.216186,1.5389400000000002,1.17466,89.56200000000001,49.042,96.30003875,55.5523995,7.0,4.0,0.47893814799999995,0.237330347,0.7551530412,0.7476364295,0.1124148488,9.116e-06,76.859049435,27.977560462,216.88512908150003,29.647722362,292.9585546677,56.054035208500004,1.5,1.0,1.494138924,0.913693589,0.31751325,0.2573045,0.4982655,0.3627900000000001,0.2391197362,0.0,25.5175,7.895,23.577364000000003,14.863883999999999,26.71162875,18.8087585,0.8545137500000001,0.7638199999999999,0.54655075,0.517365,0.10298325,0.054792499999999994,0.45344925,0.4242635,0.042503,0.0,41.14389,31.184140999999997,2.843693,0.0,6.30140975,2.4885015,0.14548625,0.054792499999999994
3366,isopropyl,nitro,methoxy,alkylsilane,0.15480947199999998,14.8241,12.933,0.5501815343,0.5288692850000001,4.20667,3.7464180000000002,100.86056275,76.211433,17,8.372891000000001,7.707107000000001,7.8950515,7.4082479999999995,1.6450514999999999,1.4082479999999995,4.0268975,3.7071069999999993,3.66381275,3.4082480000000004,0.5388127500000001,0.408248,0.20905849999999995,0.102062,0.20905849999999995,0.102062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,20.0,0.9795304252,0.9786445725,0.5,0.5,0.0,-0.17,-0.30000000000000004,0.666712,0.073424,1.33,0.96,-13.17,-27.040000000000006,1.5807178463999998,96.00953975,27.435741,0.18650459579999998,0.1347625775,31.6965105,28.647561,0.5201,0.2626,46.5255,40.021,52.7945895,46.041865,3.5,3.0,0.1898415545,0.18280398,0.928139629,0.892783155,0.3057079062,0.2644282295,7.520338299,4.046963283,34.5083415508,19.804779311,37.921482976,20.555360564,1.25,0.5,0.979784494,0.8324305180000001,0.1905875,0.136525,0.6909115,0.381823,0.4001559845,0.23937975300000006,15.4,9.23,18.579978,14.859500000000002,11.5094195,4.736863,0.8156165,0.8064300000000001,0.34904650000000004,0.17519699999999996,0.18438349999999995,0.17519699999999996,0.6509535,0.477104,0.0,0.0,25.192386499999998,22.300456,0.0,0.0,4.897011,4.736863,0.18438349999999995,0.17519699999999996
3127,hydroxyl,toluene,fluorophenyl,alkylsilane,0.1301734845,26.5832,22.0294,0.3608139165,0.357205968,3.5788740000000003,3.477012,300.74262725,221.70992250000003,17,10.89985325,9.8356045,10.166044,9.454124,3.166044,2.454124,5.9495657500000005,5.2237055,4.997584,4.556186,1.520522,1.102062,0.906991,0.625,0.906991,0.625,0.4534955,0.3125,0.4534955,0.3125,0.226748,0.15625,0.226748,0.15625,35.0,28.0,0.951496381,0.950601857,0.5,0.5,0.0,-0.63,-0.85,0.8656514999999999,0.419285,-5.446695000000001,-12.628357000000001,-25.250645499999997,-51.500868,1.6261063056666665,1539.2462545,1235.837423,0.30367784649999996,0.008005090999999999,49.761094250000006,41.7255145,1.545045,0.95597,82.56200000000001,62.049,89.55270524999997,69.0522325,6.5,5.0,0.3074328377,0.304806836,0.6954689775,0.6951931640000001,0.0344881593,6.777000000000001e-06,65.7307276132,44.58196449850001,148.8943829088,99.60781060150002,213.8033579605,142.546269983,1.25,1.0,1.3819351635000003,1.041621787,0.3011835,0.26526,0.50903875,0.447433,0.0155579795,0.0,5.0575,0.0,14.278518749999998,13.1445065,34.0150095,27.054585,0.8686455,0.8151520000000001,0.63088475,0.5350995,0.11112875,0.077861,0.36911525,0.27333,0.02022575,0.0,44.463318750000006,36.9290875,0.35779999999999995,0.0,3.4724095,2.554404,0.1313545,0.077861
2788,fluorophenyl,toluene,toluene,alkylsilane,0.1371774066,34.72125,33.5265,0.35506822880000005,0.35195035,3.7593345,3.733135,399.53148999999996,392.94610399999993,17,13.839102000000002,13.214102000000002,13.219491,12.438982,3.9694910000000005,3.9389820000000006,7.58391975,7.281088499999999,6.6097455,6.2194910000000005,1.9847455,1.9694910000000003,1.2347455,1.2194909999999999,1.2347455,1.2194909999999999,0.61737275,0.6097454999999999,0.61737275,0.6097454999999999,0.3086865,0.304873,0.3086865,0.304873,42.0,42.0,0.9504485242,0.9498010640000002,0.5,0.5,0.0,-0.7975,-0.8150000000000001,0.956632,0.8381700000000002,1.77120625,1.7591264999999998,1.02859225,1.0189205,1.392131950966667,3063.8183870000003,2454.491399,0.007919484499999999,0.007890949000000001,62.6074125,61.00383300000001,2.26111,2.2187799999999998,97.83475,96.088,107.071982,106.07824999999998,8.0,8.0,0.3108085108,0.30880795250000004,0.697896935,0.6969956780000001,0.10345600650000003,0.06897293,88.15411994600001,87.72924354000001,197.968089403,197.89713413200002,283.6569516833,283.189120265,1.75,1.5,1.7492091808,1.7402223005000002,0.17855625,0.14965499999999998,0.217825,0.141289,0.046673938500000005,0.031115959,0.0,0.0,14.133821500000002,13.707585,46.99413000000001,44.987898,0.98053475,0.9610695,0.767722,0.754038,0.01946525,0.0,0.232278,0.218594,0.0,0.0,60.03034775,57.3527485,0.0,0.0,1.09760375,0.0,0.01946525,0.0
1139,cyano,difluoromethyl,cyano,alkylsilane,0.11185648463333336,11.384750000000002,11.287,0.8867236850000001,0.773496497,3.6696485,3.552734,73.585716,71.39699399999999,17,5.655330250000001,5.207107,4.77439275,4.447214,1.52439275,1.447214,2.7329950000000003,2.56066,2.13719625,1.973607,0.51219625,0.4736070000000001,0.148955,0.111803,0.148955,0.111803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,16.0,0.9957290508,0.9914581015,0.5,0.5,0.0,-0.4175,-0.51,0.2868745,0.161141,0.8325,0.49,-2.888088,-4.470784,1.3984500525,14.450112499999998,12.164797,2461.4697461042997,1641.0077055615,25.0475495,23.711683999999998,0.7152600000000001,0.52988,44.02625,38.029,47.2769385,41.026548999999996,3.25,3.0,0.045991486000000005,1.6376e-05,0.9684667498,0.9369498755000002,0.0956315478,0.0,2.6153543275,0.00018712100000000005,20.9919388497,11.412437724,22.784767246999998,11.412624869000002,0.25,0.0,0.7525725602000001,0.649821689,0.36005975,0.295557,0.87395075,0.7479014999999999,0.1960237082,0.0,17.8425,11.895,15.7461745,14.458960000000001,7.8545995,5.261892,0.8620654999999999,0.7241310000000001,0.31903325,0.23600900000000002,0.07977575,0.0,0.6809667500000001,0.5979424999999999,0.058159,0.0,19.8051925,17.315104,1.6003739999999995,0.0,2.1952075,0.0,0.13793450000000002,0.0
1652,cyclopropyl,nitrophenyl,phenyl,alkylsilane,0.1331348446,29.64735,28.1157,0.2663413682,0.250332171,3.5563114999999996,3.431887,353.853197,332.27957799999996,17,11.867414,11.770726,11.190927499999999,10.881855,3.4409275000000004,3.3818550000000003,6.4842405,6.293055000000001,5.58468875,5.4193775,1.70968875,1.6693775000000002,1.02642925,1.0,1.02642925,1.0,0.5110945,0.5,0.5110945,0.5,0.23210975,0.2142195,0.23210975,0.2142195,37.0,36.0,0.874470458,0.8715535209999999,0.5,0.5,0.0,-0.735,-0.78,0.93044675,0.7384310000000001,1.4232735,1.2407780000000002,0.6044075,0.582399,1.581859013,1403.2800465,1235.837423,0.010946603,0.005967385,54.1060855,53.176062,1.82739,1.65976,86.57,84.07700000000001,94.3088695,92.0626,7.0,7.0,0.45985891450000005,0.42943923,0.6049758647,0.5097214010000001,0.1565225758,6.923000000000001e-06,80.3353454292,75.2387884665,151.78602801120002,88.81879553200001,229.5409482355,174.250697929,1.25,1.0,1.5238344853,1.493558379,0.209538,0.158026,0.24457625,0.15726600000000002,0.18903789199999999,0.0,10.785,0.0,16.2972625,10.966069000000001,36.34026825,30.0530995,0.9409549999999999,0.8819100000000001,0.70183625,0.6082885,0.0377935,0.0,0.29816375,0.20461600000000002,0.0212515,0.0,48.68710475,43.780703499999994,1.4218465,0.0,2.5285794999999998,0.0,0.05904500000000001,0.0
4294,nitro,difluoromethyl,pyrrole,alkylsilane,0.1378973098,18.91395,12.2982,0.44996987299999996,0.25073682199999997,3.6871335,3.4685120000000005,193.1776645,76.222736,17,8.462713,6.538675,7.60351675,5.2598195,2.35351675,1.7598195,4.4307155,3.096688,3.62639325,2.3583595,1.02778675,0.6083594999999999,0.54048725,0.2587605,0.54048725,0.2587605,0.202254,0.0,0.202254,0.0,0.0994775,0.0,0.0994775,0.0,28.5,25.0,0.931923039,0.8744877270000001,0.5,0.5,1.0,-0.545,-0.72,1.03335975,0.534682,1.2803995000000001,0.930799,0.961682,0.293364,1.61029673335,275.92290375,19.1961125,0.08085317,0.009765255,37.614748999999996,28.331142,0.952635,0.5821500000000001,67.0395,60.016999999999996,72.29004575,63.522242500000004,5.0,4.0,0.311303679,0.137588248,0.7031545567,0.51498089,0.0956345973,6.0989999999999995e-06,30.025118100000004,7.304033422000001,50.770227970200004,45.5352688765,79.97282011819999,51.1942503925,1.0,1.0,1.1503709295,1.027580295,0.4039275,0.34794200000000003,0.63269175,0.49790150000000005,0.1960237082,0.0,18.68,15.79,17.72559475,13.9479725,18.3936265,12.87352,0.710488,0.530561,0.5020804999999999,0.477623,0.23135325,0.10958499999999999,0.4979195,0.473462,0.058159,0.0,27.30655875,14.1731705,1.600374,0.0,7.2122885,4.977003,0.289512,0.10958499999999999
4740,nitrophenyl,methyl,cyano,alkylsilane,0.11465331593333335,17.93885,11.287,0.6144256522,0.2289004315,3.72472475,3.552734,170.007458,75.774438,17,7.738916499999998,5.207107,6.9145344999999985,4.447214,2.1645345000000002,1.447214,3.9893574999999997,2.56066,3.25899225,1.973607,0.88399225,0.4736070000000001,0.42608075,0.111803,0.42608075,0.111803,0.1985945,0.0,0.1985945,0.0,0.09929725,0.0,0.09929725,0.0,24.5,16.0,0.8153914362000001,0.6307828725,0.5,0.5,0.0,-0.6000000000000001,-0.6900000000000001,0.60476475,0.161141,0.8098335,0.49,-1.9221840000000003,-4.470784,1.6651693685,733.15573025,12.164797,1641.0437898088,0.15579297050000002,34.8103745,23.711683999999998,0.997295,0.52988,57.5405,38.029,62.286931499999994,41.026548999999996,4.5,3.0,0.2983589718,1.6376e-05,0.9357322175,0.8714808110000001,0.112411045,0.0,32.237457699000004,0.00018712100000000005,107.55941722719999,11.412437724,139.0112511095,11.412624869000002,0.75,0.0,0.9821133128,0.649821689,0.28387575,0.2721945,0.7156975,0.431395,0.2391197362,0.0,22.68,21.570000000000004,18.64554325,17.033389,14.710516750000002,5.261892,0.940955,0.8819100000000001,0.4035795,0.23600900000000002,0.0377935,0.0,0.5964205,0.42885,0.0212515,0.0,29.405634000000006,22.295281,1.4218465,0.0,2.5285794999999998,0.0,0.059044999999999986,0.0
